mal_id,episode,retention,title,segment,source,title_type
40842,6,0.7561,Idoly Pride,Нишевые любимчики,Mixed media,Дебют
40870,6,0.7905,SSSS.Dynazenon,Нишевые любимчики,Original,Дебют
40904,6,0.8485,Bokutachi no Remake,Флагманы,Light novel,Дебют
40907,6,0.911,World Trigger 2nd Season,Остальные,Manga,Продолжение
40908,6,0.8499,Kemono Jihen,Надёжный просмотр,Manga,Дебют
40930,6,0.8605,Azur Lane: Bisoku Zenshin!,Остальные,4-koma manga,Продолжение
40935,6,0.9161,Beastars 2nd Season,Надёжный просмотр,Manga,Продолжение
40957,6,0.8158,Shin Chuuka Ichiban! 2nd Season,Остальные,Manga,Продолжение
40958,6,0.7031,Rail Romanesque,Остальные,Visual novel,Дебют
40960,6,0.7298,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,Остальные,Light novel,Дебют
40961,6,0.6488,Hortensia Saga,Остальные,Game,Дебют
40974,6,0.8594,Kuma Kuma Kuma Bear,Надёжный просмотр,Light novel,Дебют
40995,6,0.7217,Hentatsu (TV),Остальные,Original,Дебют
41084,6,0.9124,Made in Abyss: Retsujitsu no Ougonkyou,Флагманы,Web manga,Продолжение
41103,6,0.8288,Koi to Yobu ni wa Kimochi Warui,Флагманы,Web manga,Дебют
41109,6,0.8198,Log Horizon: Entaku Houkai,Остальные,Light novel,Продолжение
41169,6,0.856,Love Live! Superstar!!,Нишевые любимчики,Other,Дебют
41226,6,0.8652,Uzaki-chan wa Asobitai!,Надёжный просмотр,Web manga,Дебют
41312,6,0.8842,Kami-tachi ni Hirowareta Otoko,Надёжный просмотр,Light novel,Дебют
41364,6,0.9014,One Room: Third Season,Остальные,Original,Продолжение
41372,6,0.6474,Senyoku no Sigrdrifa,Остальные,Original,Дебют
41380,6,0.8438,100-man no Inochi no Ue ni Ore wa Tatteiru,Надёжный просмотр,Manga,Дебют
41389,6,0.891,Tonikaku Kawaii,Флагманы,Manga,Дебют
41392,6,0.6918,Urasekai Picnic,Остальные,Novel,Дебют
41433,6,0.8753,Akudama Drive,Флагманы,Original,Дебют
41456,6,0.8387,"Sentouin, Haken shimasu!",Надёжный просмотр,Light novel,Дебют
41461,6,0.8806,Date A Live IV,Нишевые любимчики,Light novel,Продолжение
41487,6,0.9563,Tensei shitara Slime Datta Ken 2nd Season Part 2,Флагманы,Manga,Продолжение
41488,6,0.863,Tensura Nikki: Tensei shitara Slime Datta Ken,Флагманы,Manga,Дебют
41514,6,0.827,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,Остальные,Light novel,Продолжение
41520,6,0.8289,Show by Rock!! Stars!!,Остальные,Game,Продолжение
41521,6,0.6723,WIXOSS Diva(A)Live,Остальные,Card game,Дебют
41556,6,0.598,Maiko-san Chi no Makanai-san,Остальные,Manga,Дебют
41574,6,0.8054,Guraburu!,Остальные,4-koma manga,Дебют
41589,6,0.674,Tokyo Mew Mew New ♡,Нишевые любимчики,Manga,Дебют
41762,6,0.7393,Tenchi Souzou Design-bu,Остальные,Manga,Дебют
41783,6,0.7142,Iwa Kakeru! Sport Climbing Girls,Остальные,Web manga,Дебют
41833,6,0.7368,Kyuuketsuki Sugu Shinu,Нишевые любимчики,Manga,Дебют
41899,6,0.8712,Ore dake Haireru Kakushi Dungeon,Надёжный просмотр,Light novel,Дебют
41930,6,0.8326,Kamisama ni Natta Hi,Нишевые любимчики,Original,Дебют
42071,6,,Yuuki Yuuna wa Yuusha de Aru Churutto!,Остальные,Game,Продолжение
42072,6,0.7682,Kenja no Deshi wo Nanoru Kenja,Надёжный просмотр,Light novel,Дебют
42203,6,0.9368,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Флагманы,Light novel,Продолжение
42238,6,0.9448,Ani ni Tsukeru Kusuri wa Nai! 4,Надёжный просмотр,Web manga,Продолжение
42250,6,0.8851,Bungou Stray Dogs Wan!,Флагманы,Web manga,Продолжение
42282,6,0.8553,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,Надёжный просмотр,Light novel,Продолжение
42307,6,0.6336,Subarashiki Kono Sekai The Animation,Остальные,Game,Дебют
42321,6,0.5994,Battle Athletess Daiundoukai ReSTART!,Остальные,Original,Дебют
42340,6,0.8331,Meikyuu Black Company,Надёжный просмотр,Web manga,Дебют
42351,6,0.8725,Senpai ga Uzai Kouhai no Hanashi,Надёжный просмотр,Web manga,Дебют
42361,6,0.8526,"Ijiranaide, Nagatoro-san",Флагманы,Web manga,Дебют
42385,6,0.7531,The iDOLM@STER Million Live!,Остальные,Game,Продолжение
42395,6,0.7636,Shakunetsu Kabaddi,Нишевые любимчики,Web manga,Дебют
42506,6,0.7803,World Witches Hasshin Shimasu!,Остальные,Original,Дебют
42516,6,0.6285,Cardfight!! Vanguard: overDress,Остальные,Original,Дебют
42544,6,0.7876,Kaizoku Oujo,Нишевые любимчики,Original,Дебют
42568,6,0.7186,Yaku nara Mug Cup mo,Остальные,Manga,Дебют
42571,6,0.8319,Dogeza de Tanondemita,Остальные,Web manga,Дебют
42587,6,0.8259,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,Нишевые любимчики,Original,Продолжение
42590,6,0.8222,Mashiro no Oto,Остальные,Manga,Дебют
42627,6,0.7426,Peach Boy Riverside,Остальные,Manga,Дебют
42657,6,0.6926,Himitsukessha Taka no Tsume: Golden Spell,Остальные,Original,Дебют
42670,6,0.8441,Princess Connect! Re:Dive Season 2,Нишевые любимчики,Game,Продолжение
42745,6,0.8544,Machikado Mazoku: 2-choume,Остальные,4-koma manga,Продолжение
42822,6,0.7755,Kai Byoui Ramune,Остальные,Manga,Дебют
42826,6,0.8474,Seijo no Maryoku wa Bannou desu,Надёжный просмотр,Light novel,Дебют
42883,6,0.8022,Sore dake ga Neck,Надёжный просмотр,Original,Дебют
42923,6,0.8684,SK∞,Флагманы,Original,Дебют
42959,6,0.8946,Yatogame-chan Kansatsu Nikki Sansatsume,Остальные,4-koma manga,Продолжение
42963,6,0.8264,"Kanojo, Okarishimasu 2nd Season",Нишевые любимчики,Manga,Продолжение
42994,6,0.8503,Jashin-chan Dropkick X,Остальные,Web manga,Продолжение
43007,6,0.7757,Osananajimi ga Zettai ni Makenai Love Comedy,Флагманы,Light novel,Дебют
43299,6,0.8203,Wonder Egg Priority,Нишевые любимчики,Original,Дебют
43470,6,0.8189,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,Остальные,Web manga,Продолжение
43523,6,0.9204,Tsuki ga Michibiku Isekai Douchuu,Флагманы,Light novel,Дебют
43756,6,0.8086,Bakuten!!,Нишевые любимчики,Original,Дебют
43767,6,0.6605,Night Head 2041,Нишевые любимчики,Other,Дебют
43814,6,0.8725,Deatte 5-byou de Battle,Надёжный просмотр,Web manga,Дебют
43969,6,0.7942,Kanojo mo Kanojo,Флагманы,Manga,Дебют
44040,6,0.7865,Abciee Shuugyou Nikki,Надёжный просмотр,Other,Дебют
44055,6,0.8354,Sasaki to Miyano,Флагманы,Web manga,Дебют
44081,6,0.6654,B-Project: Netsuretsu*Love Call,Остальные,Mixed media,Дебют
44203,6,0.9066,Seirei Gensouki,Флагманы,Light novel,Дебют
44204,6,0.8279,Kyokou Suiri Season 2,Остальные,Manga,Продолжение
44235,6,0.9198,Pui Pui Molcar,Флагманы,Other,Дебют
44274,6,0.6751,Puraore! Pride of Orange,Остальные,Mixed media,Дебют
44276,6,0.8254,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,Надёжный просмотр,Light novel,Дебют
44387,6,0.6804,Sankaku Mado no Sotogawa wa Yoru,Нишевые любимчики,Manga,Дебют
44511,6,0.918,Chainsaw Man,Флагманы,Manga,Дебют
44516,6,0.7538,Koroshi Ai,Остальные,Manga,Дебют
44524,6,0.8321,Isekai Meikyuu de Harem wo,Флагманы,Light novel,Дебют
44881,6,0.9025,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,Надёжный просмотр,Manga,Продолжение
45055,6,0.8441,Taishou Otome Otogibanashi,Нишевые любимчики,Manga,Дебют
45425,6,0.7764,Slow Loop,Остальные,Manga,Дебют
45486,6,0.8677,Kuma Kuma Kuma Bear Punch!,Остальные,Light novel,Продолжение
45560,6,0.6916,Orient,Остальные,Manga,Дебют
45576,6,0.9557,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Флагманы,Light novel,Продолжение
45587,6,0.8314,Itazuraguma no Gloomy,Надёжный просмотр,Other,Дебют
45613,6,0.7162,Kawaii dake ja Nai Shikimori-san,Флагманы,Web manga,Дебют
45653,6,0.7497,Soredemo Ayumu wa Yosetekuru,Остальные,Manga,Дебют
45665,6,0.5852,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,Нишевые любимчики,Original,Дебют
46118,6,0.6361,Wave!! Surfing Yappe!! (TV),Остальные,Mixed media,Дебют
46352,6,0.8046,Blue Period,Флагманы,Manga,Дебют
46471,6,0.6901,"Tantei wa Mou, Shindeiru.",Нишевые любимчики,Light novel,Дебют
46604,6,0.591,Dolls' Frontline,Остальные,Game,Дебют
46985,6,0.8433,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,Надёжный просмотр,Light novel,Дебют
47159,6,0.8455,Tensai Ouji no Akaji Kokka Saisei Jutsu,Надёжный просмотр,Light novel,Дебют
47160,6,0.8469,Goblin Slayer II,Нишевые любимчики,Light novel,Продолжение
47161,6,0.8429,Shikkakumon no Saikyou Kenja,Надёжный просмотр,Light novel,Дебют
47162,6,0.6993,Shokei Shoujo no Virgin Road,Остальные,Light novel,Дебют
47163,6,0.7992,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",Флагманы,Light novel,Дебют
47250,6,0.5971,Jouran: The Princess of Snow and Blood,Остальные,Original,Дебют
47257,6,0.7779,Shinigami Bocchan to Kuro Maid,Нишевые любимчики,Web manga,Дебют
47391,6,0.7217,Seven Knights Revolution: Eiyuu no Keishousha,Надёжный просмотр,Game,Дебют
47790,6,0.9175,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",Флагманы,Light novel,Дебют
47917,6,0.9086,Bocchi the Rock!,Флагманы,4-koma manga,Дебют
48239,6,0.8742,Leadale no Daichi nite,Надёжный просмотр,Light novel,Дебют
48252,6,0.7839,"Ore, Tsushima",Нишевые любимчики,Manga,Дебют
48363,6,0.6858,RPG Fudousan,Остальные,4-koma manga,Дебют
48406,6,0.7972,Re-Main,Нишевые любимчики,Original,Дебют
48413,6,0.7739,Hataraku Maou-sama!!,Нишевые любимчики,Light novel,Продолжение
48414,6,0.7927,Sabikui Bisco,Остальные,Light novel,Дебют
48415,6,0.8481,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",Надёжный просмотр,Light novel,Дебют
48417,6,0.7423,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",Нишевые любимчики,Light novel,Дебют
48418,6,0.7919,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",Остальные,Light novel,Продолжение
48441,6,0.5576,The Legend of Heroes: Sen no Kiseki - Northern War,Остальные,Game,Дебют
48471,6,0.7696,Tsuki to Laika to Nosferatu,Остальные,Light novel,Дебют
48483,6,0.8255,Mieruko-chan,Флагманы,Web manga,Дебют
48491,6,0.8116,Yama no Susume: Next Summit,Остальные,Manga,Продолжение
48542,6,0.7931,Do It Yourself!!,Остальные,Original,Дебют
48553,6,0.77,Akebi-chan no Sailor-fuku,Нишевые любимчики,Web manga,Дебют
48556,6,0.7363,Takt Op. Destiny,Нишевые любимчики,Mixed media,Дебют
48567,6,0.6152,Visual Prison,Нишевые любимчики,Original,Дебют
48569,6,0.9259,86 Part 2,Флагманы,Light novel,Продолжение
48580,6,0.8144,Vanitas no Karte,Нишевые любимчики,Manga,Дебют
48583,6,0.9469,Shingeki no Kyojin: The Final Season Part 2,Флагманы,Manga,Продолжение
48633,6,0.7293,Liar Liar,Остальные,Light novel,Дебют
48643,6,0.8037,Koi wa Sekai Seifuku no Ato de,Надёжный просмотр,Manga,Дебют
48644,6,0.678,Gyakuten Sekai no Denchi Shoujo,Остальные,Original,Дебют
48649,6,0.7074,Fuuto Tantei,Нишевые любимчики,Manga,Дебют
48736,6,0.9193,Sono Bisque Doll wa Koi wo Suru,Флагманы,Manga,Дебют
48742,6,0.6104,"Kono Healer, Mendokusai",Остальные,Web manga,Дебют
48760,6,0.8875,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",Надёжный просмотр,Light novel,Дебют
48761,6,0.8479,Saihate no Paladin,Надёжный просмотр,Light novel,Дебют
48775,6,0.8144,Kaginado,Остальные,Original,Дебют
48776,6,0.6404,Build Divide: Code Black,Остальные,Mixed media,Дебют
48777,6,0.7974,Build Divide: Code White,Остальные,Mixed media,Дебют
48779,6,0.8284,Deaimon,Надёжный просмотр,Manga,Дебют
48804,6,0.8883,Isekai Shokudou 2,Надёжный просмотр,Light novel,Продолжение
48842,6,0.7283,Mahoutsukai Reimeiki,Остальные,Light novel,Дебют
48849,6,0.7663,Sonny Boy,Нишевые любимчики,Original,Дебют
48857,6,0.7162,Healer Girl,Остальные,Original,Дебют
48858,6,0.7482,180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,Остальные,Original,Дебют
48926,6,0.8479,"Komi-san wa, Comyushou desu.",Флагманы,Manga,Дебют
48981,6,0.6034,Mahou Shoujo Magical Destroyers,Остальные,Original,Дебют
48997,6,0.8292,Fantasy Bishoujo Juniku Ojisan to,Надёжный просмотр,Web manga,Дебют
49109,6,0.8794,Kami-tachi ni Hirowareta Otoko 2nd Season,Надёжный просмотр,Light novel,Продолжение
49114,6,0.8965,Vanitas no Karte Part 2,Флагманы,Manga,Продолжение
49154,6,0.7689,High Card,Остальные,Mixed media,Дебют
49160,6,0.6992,Shachiku-san wa Youjo Yuurei ni Iyasaretai.,Остальные,Manga,Дебют
49263,6,0.8693,Yaku nara Mug Cup mo: Niban Gama,Остальные,Manga,Продолжение
49292,6,0.5588,Deep Insanity: The Lost Child,Остальные,Mixed media,Дебют
49304,6,0.5637,Seiken Densetsu: Legend of Mana - The Teardrop Crystal,Остальные,Game,Дебют
49385,6,0.6824,Kaijin Kaihatsu-bu no Kuroitsu-san,Остальные,Web manga,Дебют
49438,6,0.9055,Isekai Yakkyoku,Надёжный просмотр,Light novel,Дебют
49470,6,0.8234,Mamahaha no Tsurego ga Motokano datta,Надёжный просмотр,Light novel,Дебют
49505,6,0.8514,Deji Meets Girl,Остальные,Original,Дебют
49514,6,0.487,Gensou Sangokushi: Tengen Reishinki,Остальные,Game,Дебют
49520,6,0.7711,Aharen-san wa Hakarenai,Флагманы,Manga,Дебют
49551,6,0.8247,Hanabi-chan wa Okuregachi,Надёжный просмотр,Manga,Дебют
49612,6,0.7578,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,Надёжный просмотр,Light novel,Дебют
49692,6,0.8131,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,Остальные,Music,Дебют
49721,6,0.8845,Karakai Jouzu no Takagi-san 3,Флагманы,Manga,Продолжение
49766,6,0.7088,Under Ninja,Остальные,Manga,Дебют
49776,6,0.8069,Kumichou Musume to Sewagakari,Надёжный просмотр,Web manga,Дебют
49782,6,0.8754,Shadows House 2nd Season,Остальные,Manga,Продолжение
49820,6,0.7997,Cardfight!! Vanguard: will+Dress Season 2,Остальные,Original,Продолжение
49828,6,0.8673,Kidou Senshi Gundam: Suisei no Majo,Флагманы,Original,Дебют
49831,6,0.643,Black★★Rock Shooter: Dawn Fall,Нишевые любимчики,Other,Дебют
49849,6,0.8036,Shinmai Renkinjutsushi no Tenpo Keiei,Надёжный просмотр,Light novel,Дебют
49858,6,0.8442,Shinigami Bocchan to Kuro Maid 2nd Season,Остальные,Web manga,Продолжение
49891,6,0.8752,Tensei shitara Ken deshita,Флагманы,Light novel,Дебют
49894,6,0.7328,Eiyuu Kyoushitsu,Надёжный просмотр,Light novel,Дебют
49969,6,0.6366,Tribe Nine,Остальные,Mixed media,Дебют
